Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Transcriptomics private topic 6,Transcriptomics private topic 9,Proteomics private topic 5
0.024154246,-0.17178611,-0.31094664,-0.7227005,-0.2746125,-0.28067297,-0.09867382,-0.22114778,-0.21089004,3.937744
-0.35877353,-0.13075788,-0.30628777,3.617513,-0.3819857,-0.32290345,0.055097,-0.006075031,0.12850809,-0.22191395
-0.33536786,-0.07978499,-0.2118152,-0.106140204,-0.12615101,0.07089534,-0.28671286,-0.22773969,-0.22182266,3.4710433
-0.8065879,-0.24293548,-0.6514032,-0.22660513,-0.33456415,-1.5225157,0.06656096,-0.22411728,-0.2161826,3.8065
-0.6571316,-0.45307094,2.7119508,-0.353787,-0.40929228,-0.4718778,-0.8634939,0.20878537,0.45904386,-0.2875112
0.44957912,-0.46849555,0.012471467,0.39269823,-0.31098634,-0.3191362,-0.23675571,-0.25500426,-0.23980719,0.1556309
-0.26256245,-0.12579446,-0.073832616,-0.17782004,-0.37693262,-0.07393532,-0.16619094,-0.19105823,-0.17424741,4.0293574
-0.078251004,-0.48660892,-0.16457324,-0.8487797,-0.31326127,3.477715,-0.28734612,-0.19971004,-0.2689375,-0.23075502
-0.30340585,-0.4066331,-0.78075254,-0.60024893,-0.1703521,-0.47022307,-0.25682548,-0.22813757,-0.21606092,2.6535156
-0.061065987,-0.21299627,-0.25350842,3.4186404,-0.37532198,-0.40642348,-0.5057196,-0.14607611,-0.19083412,-0.28222823
-0.44578448,-0.08625521,0.03574809,-0.7469624,-0.44000828,-0.47515285,-0.5162961,-0.1901917,-0.13774516,4.34568
-0.28487614,3.0938618,-1.001433,-0.23081098,-0.30182505,-0.308309,-0.16084088,-0.3066327,-0.41931,-0.33957386
0.1128857,3.2172918,-0.2820347,-0.32747632,-0.58689505,-0.84664917,-0.74589664,-0.2751122,-0.36069116,-0.47943756
0.23054959,0.3763094,0.35519192,-0.40331227,-0.31027567,-0.48349178,-0.47018838,0.5466862,0.48923782,0.16445592
-0.2535388,-0.3254763,-0.23912911,0.1770048,-0.36622754,-0.34515154,-0.20284879,-0.22484043,-0.21789058,-0.41712654
0.29376945,-0.5178345,-0.46022907,3.3088913,-0.38901985,-0.14361754,-0.34939665,-0.16478166,-0.15391994,-0.25341585
-0.02097955,-0.17970915,-0.20835622,-0.14504696,-0.1948867,-0.021878168,-0.24426603,5.4116616,5.4010386,-0.38851842
-0.1422798,0.14569187,0.0428313,-0.10125304,0.02455736,-0.34729815,-0.8465158,-0.18951501,-0.18499304,0.06025749
-0.065011404,-0.098937646,-0.3835441,-0.17836587,-0.3255332,-0.050060324,-0.19718705,-0.23336141,-0.22601055,-0.28066292
3.0678806,-0.17554946,-0.17110988,-0.58404773,-0.39780545,-0.37701437,-0.05557686,-0.23903993,-0.23251459,-0.30998084
-0.9022146,-0.049770568,0.14050335,-0.4280003,-0.25011072,0.3141922,-0.17825058,-0.23476774,-0.23260926,0.02206818
-1.1026255,3.7068748,-0.29842195,-0.20456313,-0.49380797,-0.3121614,-0.25542325,-0.26244777,-0.3393417,-0.53414637
-0.23888136,-0.22355443,0.17241621,-0.007243857,-0.2827757,3.0959399,-0.60935277,-0.20127197,-0.26138628,-0.037603136
-1.0778065,-0.40396494,3.89754,0.09438509,-0.62270164,-0.27081996,-0.77409375,-0.28266203,-0.34566826,-0.5444874
-0.007661173,-0.81133705,-0.5759826,-0.21576875,-0.47710353,-0.055883676,-0.52230775,-0.23549001,-0.25124198,2.595312
-0.1772146,0.039122194,-0.24766983,-0.09832536,-0.28708017,3.5606365,-0.035184078,-0.22100927,-0.32643178,-0.17380767
0.3247402,-0.013078302,0.1660653,0.39632004,-0.026652485,0.30765536,-0.14122733,-0.18814127,-0.23063277,-0.015295279
0.021760061,-0.3093844,-0.27597412,-0.4537074,-0.16755427,-0.39129817,-0.4172566,-0.20873925,-0.21167344,-0.21964921
3.7598882,-0.043494552,-0.3115422,-0.3580533,-0.06311605,-0.012242638,-0.80777496,-0.16868325,-0.19894408,-0.11897765
0.057977453,-0.3555523,-0.23187786,-0.27045026,1.949071,-0.09071332,0.065622345,-0.24544607,-0.2865069,-0.6280969
-1.1160102,-0.44686878,0.11789167,-0.6278906,0.16492198,-0.40615547,-0.32941598,-0.15529837,-0.15822145,-0.06663671
-0.17404251,-0.07514117,-0.19547261,-0.44821072,2.5223935,-0.22663689,-0.10575004,-0.19534338,-0.32615378,-0.32906124
-0.524624,-0.18457904,-0.2879847,0.41808307,-0.15023188,-0.0471368,0.5404837,-0.21092159,-0.14360616,-0.106913574
-0.5240866,-0.5222151,3.8190312,-0.36704022,-0.2060857,-0.051966604,-0.24499422,-0.26751465,-0.34829283,-0.4448345
-0.76181316,-0.9642224,-0.5156453,-0.2554715,3.0268059,-0.5921272,0.12661536,-0.23129798,-0.32256597,-0.57666594
1.2545131,-0.10145028,-0.32602954,-0.034070753,-0.3226946,0.0064571053,0.111857966,-0.21121229,-0.2030035,-0.09795137
-0.06722763,-0.66427004,-0.1886742,-0.15705968,-0.32732445,-0.829603,2.9083757,-0.45941573,-0.15634075,-0.3419492
-1.3075178,-0.35578373,-0.07611493,-0.097539805,-0.28751454,3.3199408,0.31363454,-0.14991228,-0.1669968,-0.1012671
-0.41535485,-0.1458385,-0.23730935,-0.23183453,-0.12444417,-0.19936325,-0.31336176,-0.33790526,-0.18196018,-0.14591189
-0.39307967,0.10118806,-0.36966583,-0.3479749,-0.32414865,-0.078034796,-0.10653846,-0.15414588,-0.1360287,-0.5204374
0.062545516,-0.21731187,-0.5887264,-0.3943189,-0.26483512,-0.22358015,0.021198938,-0.20295918,-0.19637442,-0.0015526386
0.085729994,0.0075169653,-0.21535361,0.12593707,-0.27264988,-0.45095518,-0.13315493,-0.1844833,-0.17270452,-0.15260313
-0.5859549,0.245673,-0.28814873,-0.4011829,-0.2953142,3.3119009,-0.6907288,-0.1935021,-0.2542774,-0.11441
0.28794807,-0.13286176,-0.6967607,-0.27880335,-0.19992693,-0.43088597,0.28599334,-0.031375892,-0.013400667,-0.067489974
0.015418341,-0.1732141,-0.17826274,-0.2734943,-0.268242,-0.19725068,-0.2388004,-0.24049063,-0.20614263,4.1445665
3.5017712,-0.5044305,-0.1242356,-0.27274656,-0.2192074,-0.3979287,0.14070591,-0.006420308,-0.011049011,-0.13079385
0.1293678,-0.47506776,-0.26451617,-0.47546178,-0.40417567,0.04477868,-0.3213679,-0.0057312795,-0.029027192,-0.27402928
0.1097523,-0.27813387,-0.31660014,-0.40094948,3.183611,-0.94541866,-0.016501665,-0.21806449,-0.34133494,-0.48918924
-0.7129959,0.12201002,-0.093187,0.33535683,-0.12638523,-0.17795254,-0.04313298,-0.16388343,-0.16495864,-0.05806195
-0.1747503,-0.3284055,-0.26640213,-0.1162509,-0.4824077,-0.06934184,-0.12530068,-0.21619615,-0.22751334,-0.49023694
3.3686018,-0.11074358,0.011124795,-0.39126593,-0.121753514,-0.31856766,-0.14130268,-0.25609297,-0.27987424,-0.20214649
-0.48427707,-0.13269582,-0.07642765,-0.26538762,-0.27172518,0.027758673,-0.5880381,-0.041265655,-0.09826166,-0.46670863
-0.7129117,-0.15367618,-0.33999738,2.791328,-0.40837616,-0.11542152,-0.67158496,-0.20403883,-0.24374762,-0.23737152
-0.11344922,3.2626324,-0.9141612,-0.34838325,-0.29823142,-0.065745026,-0.16839285,-0.2640546,-0.31438828,-0.24263802
-0.18036017,-0.30040783,-0.13215834,-0.20594251,-0.3557807,-0.25069594,-0.14154379,-0.22584262,-0.22301191,-0.4440462
0.25080177,-0.051074155,0.24903549,0.22573936,-0.32990152,0.23327512,0.20439243,-0.19536884,-0.24932908,-0.08450286
0.042761013,-0.16053814,-0.09205772,-0.046155874,-0.40071794,0.12376253,-0.29489434,-0.23825926,-0.22094537,-0.4785669
0.16257733,0.3401127,0.057413206,3.3501384,-0.4444383,-0.6643581,-0.4296778,-0.17316678,-0.16278177,-0.2575627
-0.18342793,-0.31261566,-0.1046978,0.017520294,-0.25964716,-0.4215948,-0.1435397,-0.14837502,-0.12044681,-0.17150252
-0.04834366,0.034262627,-0.09032423,-0.31333864,3.3018055,-0.18731359,0.17847392,-0.28129923,-0.3534298,-0.72094905
-0.23146355,-0.3808599,-0.33761823,3.5160377,-0.1799315,0.028581355,-0.14099203,-0.19077717,-0.19918814,-0.21363625
-0.10921158,-0.20064253,-0.15182388,0.16359738,-0.45461237,0.15765947,0.06467831,-0.22665362,-0.25829965,-0.24182202
-0.023519889,-0.21028121,0.17257722,-0.2962667,-0.18324718,-0.65496653,0.061211042,-0.25159448,-0.20450574,0.20736124
-0.104135245,-0.16639261,-0.4013568,-0.17927864,-0.50066805,-0.017826214,3.0697188,-0.2319739,-0.26619178,-0.44457352
-1.1265733,3.5872936,0.4118203,-0.33400625,-0.63501745,-0.6071392,-0.30872166,-0.28756642,-0.36387247,-0.0011333061
0.14242928,0.05407147,-0.2618759,-0.16927727,-0.24165513,-0.25540733,-0.52297837,4.6725974,4.5749984,-0.23674212
-0.10414603,-0.14048687,-0.3680477,3.5996027,-0.34551737,0.10200141,0.119185984,-0.15579395,-0.23336883,-0.23053871
0.16295663,-0.10258528,-0.42562848,-0.32014573,-0.33503586,-0.45581442,3.752886,-0.22926961,-0.23952538,-0.1971946
-0.19347578,-0.26891845,-0.29077616,4.0008516,-0.44548297,-0.3716095,0.109442055,-0.1411112,-0.1447239,-0.31244016
-0.052443177,-0.31517178,-0.18485996,0.014823664,-0.4050018,0.2175111,-0.18629605,-0.24271405,-0.28102452,-0.44221768
-1.0580002,-0.08748129,3.8315992,-0.34651494,-0.47955012,-0.26634833,-0.23287112,-0.2590982,-0.3372439,-0.48374286
-0.56489277,-0.69747424,3.6767948,-0.06336979,-0.57149667,-0.61217874,-0.8295692,-0.28079855,-0.34568343,-0.54562104
3.6594024,-0.6098529,-0.23884636,-0.066294074,-0.3095336,0.10020137,-0.4366079,-0.29054728,-0.31310657,-0.33188555
-0.6074098,-0.84642637,-0.4458201,3.2839522,-0.48920375,-0.35602254,-0.116314866,-0.19198005,-0.17856804,-0.15159012
-0.5747359,-0.46309385,-0.7844633,0.23126778,2.4800038,-1.2265598,-0.0814148,-0.29543364,-0.3872972,-0.7937591
-0.28450766,-0.28220516,-0.18370578,-0.20717372,-0.37753743,-0.2772774,-0.09800452,0.1148293,0.3907229,-0.272935
-0.6138996,-0.49423265,2.7899063,-0.5271205,-0.30749205,-0.66888434,-0.71987516,-0.26788867,-0.31498352,-0.5317255
-0.022751391,-0.4346599,-0.30710074,2.7089412,-0.24241772,-0.07829534,-0.33531153,-0.30539843,0.058006458,-0.30726632
-0.07463853,-0.2554222,-0.4175959,-0.1356321,-0.5375864,-0.0058463514,2.8583355,-0.22973038,-0.26533008,-0.2907733
1.1299155,-0.2739283,-0.005108744,0.12934363,-0.30631843,-0.51747286,0.27531338,-0.23144196,0.008810222,-0.13084671
-0.7484659,3.149567,-0.18693165,-0.43201992,-0.65176266,-0.6789329,-0.29032934,-0.28481415,-0.40447173,-0.2999274
3.3878675,-0.22096685,-0.0046815816,0.07854198,-0.21585852,-0.4059535,-0.060930654,-0.19984184,-0.22168007,-0.214207
-0.27976722,3.4170837,-0.28598362,-0.3433803,-0.448999,-0.012906387,-0.19513059,-0.30017516,-0.3298099,-0.2891799
0.48816466,-0.603267,0.038044617,0.01363343,-0.5181066,2.929,-0.5354891,-0.5442233,-0.12038561,-0.029111894
0.23671375,2.2517219,-0.28937998,-0.45841327,-0.4196799,-0.81329817,-0.5767693,-0.31509358,-0.38165915,-0.28551796
-0.01746755,0.0073669963,-0.3310938,-0.2008144,-0.18247682,-0.23428982,-0.14925262,2.7303283,2.8727756,-0.3623221
-0.11882509,-0.17364101,-0.040516183,-0.11563806,-0.26145884,3.1025686,0.0054846406,-0.09191963,-0.13076644,-0.136851
-0.29783103,-0.3195256,-0.03384052,-0.012029827,-0.2799115,-0.25255072,-0.05398392,-0.21519525,-0.19416514,-0.060580984
0.16625041,3.709518,-0.11584573,-0.37795645,-0.5403603,-0.22892949,-0.6084285,-0.24786879,-0.31570446,-0.24711443
3.6371667,-0.16643688,-0.086807914,-0.44252974,-0.19712824,-0.45295918,-0.39827597,-0.24454997,-0.273779,-0.19000243
-0.21424602,-0.2798821,-0.12934002,-0.31891608,0.099464,-0.38830888,-0.2045036,-0.2407163,-0.24744865,-0.13149676
-0.042357005,-0.3133774,0.18402812,0.5228356,-0.3112254,-0.9025805,-0.20962119,-0.17505695,-0.14537454,-0.14952902
3.0803728,0.032253996,-0.11417636,0.06901844,-0.4461406,-0.2610963,0.020166412,-0.23561388,-0.25908962,-0.1582251
0.064945325,-0.11049904,-0.3528983,-0.4058898,0.14303303,0.24710009,-0.382098,-0.22216666,-0.1683631,-0.16577704
-0.07893844,-0.012699932,-0.070916995,-0.23264228,-0.32073164,-0.3536664,0.11024082,-0.23749664,-0.18168199,-0.29331443
-0.0889236,-0.33868855,-0.012947537,0.0027074516,-0.7487101,0.23598425,0.016306303,-0.20817262,-0.20785365,-0.28653196
-0.27541944,-0.22374305,-0.0012767166,-0.21900904,-0.38449514,-0.28110433,-0.17095515,-0.22040829,-0.22032969,0.32546526
0.5039503,-0.021351531,-0.07303119,-0.15807657,-0.09669789,2.778411,-0.1525721,-0.20385547,-0.23267566,-0.17970464
0.1141395,-0.21232745,-0.39061666,-0.40191877,-0.18565959,-0.012222532,-0.25908625,-0.22155942,-0.22033887,-0.43460587
-0.54476655,-0.5153986,-0.17896897,-0.45578837,-0.24955729,-0.05848004,3.652419,-0.23895968,-0.27891544,-0.30296943
0.4848086,-0.45880848,-0.20240757,-0.24373332,-0.41403335,-0.21813267,-0.1797882,-0.104883,-0.074358135,-0.25483397
-0.00800029,-0.15655403,-0.22388446,-0.4824664,-0.33594555,-0.20285352,3.5518932,-0.21322644,-0.26227334,-0.20512453
-0.77706283,-0.6163716,-0.2434915,3.306822,-0.42192206,-0.15598813,-0.3388695,1.9862332,2.171023,-0.17058973
-0.4193374,-0.12555988,3.2934108,-0.0045544803,-0.22281192,-0.5387051,-0.50836205,-0.40826887,-0.23702735,-0.4590408
-0.55344486,-0.43262655,-0.77357244,-0.0951145,3.3866765,-0.3514102,-0.0931513,-0.2596067,-0.3407051,-0.70527315
-0.38925153,-0.046515435,0.013526075,-0.18630864,-0.41312742,-0.44883147,0.0584552,-0.22128548,-0.21877849,-0.06429341
-0.08821255,-0.1844107,-0.15734926,-0.34586626,-0.08998861,-0.28073525,-0.23376378,-0.2914026,-0.23265254,4.3056607
-0.2911225,-0.72584206,-0.5946465,2.6788533,-0.7996007,-0.07405229,-0.42197257,-0.13093983,-0.17910515,-0.084143505
0.4175797,0.006657928,-0.20482174,0.31228942,3.2216866,-0.07509996,-0.21279344,-0.1394352,-0.2285913,-0.7052486
-0.30356133,-0.26866478,-0.29366758,-0.23446348,-0.39540178,-0.16499054,3.6292033,-0.21672037,-0.24804352,-0.24263366
0.14839867,-0.41762203,-0.4379038,0.40481517,-0.11398996,0.19095843,0.14852159,-0.26111972,-0.2630974,-0.18919373
-0.15915501,0.08570209,0.14250086,-0.31865942,-0.3991402,0.26110983,-0.6137598,-0.20971164,-0.11114823,3.9984758
-0.75069046,-0.4173745,-0.10395841,-0.44423023,-0.43552074,0.041641235,-0.41622368,0.11113027,0.38794005,0.016254593
0.27715054,-0.42730445,-0.19712836,-0.16670625,-0.24022323,-0.5878229,3.5088754,-0.21620513,-0.2864123,-0.3175044
3.069964,0.03001155,-0.19178641,-0.19067234,-0.40541458,0.13420564,-0.172391,-0.27416372,-0.31561768,-0.30531606
0.0034358352,-0.30899847,-0.09811033,-0.25776225,0.020706058,-0.50807995,-0.16664906,-0.25074792,-0.23942219,3.0484278
-0.024372613,-0.12137015,-0.1646871,-0.27992862,-0.32361895,3.0515227,-0.5958371,-0.24039824,-0.2845441,-0.20041873
-0.40832686,0.18073542,-0.23367977,-0.17980245,-0.22603439,0.57603234,-0.10276522,-0.22932123,-0.2414775,-0.18193008
0.058483783,-1.3023337,-0.15936261,-0.73119986,-0.09399319,-0.49241078,-0.054909725,-0.20693645,-0.14169009,4.21673
-0.014775938,-0.37719905,-0.17412363,-0.2112608,-0.3252266,-0.095914796,-0.039052308,-0.22114621,-0.21192247,-0.55111593
-0.42385447,-0.1780086,-0.10966903,3.535017,-0.33115867,-0.11274908,0.07665562,-0.15721221,-0.18190892,-0.16378073
-0.019707337,-0.3736598,0.044987306,0.17860311,-0.24303547,-0.38898876,0.25783584,-0.25301048,-0.24278474,3.8472445
-0.4231496,-0.3189029,-0.23127009,-0.47309744,-0.31060162,-0.10745384,-0.73885393,-0.2379829,-0.23041412,-0.010645885
-0.06539333,-0.54986393,0.25194374,-0.43964648,-0.28956902,-0.076500595,0.63717955,-0.10568156,-0.13364536,-0.14425531
0.13788505,-0.2508436,-0.029884957,-0.28341547,-0.12886524,-0.18655604,-0.118783265,5.433535,5.4268956,-0.20642422
0.20799856,0.4366141,-0.1729714,-0.08106376,-0.48904482,-0.3599337,-0.012842681,-0.20595226,-0.20038044,0.14145611
-0.34656864,-0.27919406,-0.3449571,-0.47665358,1.8210967,-0.17500484,-0.41665196,-0.2650549,-0.23910345,-0.5889073
-0.19783995,-0.24404263,-0.2566425,-0.20941095,-0.28218943,-0.20971984,-0.10230009,-0.20443107,-0.20010367,0.05682079
-0.38128403,-0.44801474,-0.41342637,-0.49372938,2.1363912,-0.50646126,-0.27286863,0.03158157,0.0045730234,-0.6212278
-0.4135934,-0.20928404,-0.25842005,-0.5444883,-0.29865143,-0.08550641,3.7165384,-0.24117446,-0.24657682,-0.18656065
0.60957307,-0.42142892,-0.48574668,-0.37535855,-0.32811928,-0.3715025,3.9877489,-0.24440081,-0.27076975,-0.3126615
-0.22683463,-0.26271704,-0.28230107,-0.11596803,-0.21663481,-0.17940202,-0.24963002,-0.21433793,-0.18763907,-0.15568288
-0.5460415,1.0207399,-0.29754135,-0.3534867,-0.54055333,0.029423922,-0.2152844,-0.29495388,-0.39210054,-0.37203562
-0.04224426,-0.17284873,-0.26161712,-0.10782439,-0.33863568,-0.15025349,-0.2518853,-0.10452478,-0.13271527,0.1025409
0.15554601,0.7814767,-0.16557717,-0.1491559,-0.12508035,-0.48750407,-0.20270336,-0.15801534,-0.09834936,0.03961029
-0.68062645,-0.20167449,-0.29507235,-0.40185732,-0.30708328,0.31069338,-0.13098419,-0.14689752,-0.13372317,0.11729365
-0.4115938,-0.28530464,-0.0164062,0.43197715,-0.43735868,-0.8356846,-0.37359923,-0.18810922,-0.14869471,-0.04007255
-0.21816042,0.04141392,-0.063675344,-0.20899233,-0.3266517,-0.072695255,-0.6362423,-0.23725125,0.085342005,-0.05531117
-0.5032184,-0.45752794,-0.17935745,0.1440772,-0.7885542,-0.50188315,-0.14719278,-0.19612087,-0.15814798,0.13216363
0.6909733,0.015272394,0.068946145,-0.1975325,0.007179886,-0.3847064,-0.23895338,-0.044700768,-0.069064856,0.023099983
-0.11949706,-0.17938057,0.1758804,0.03914492,-0.3304391,0.021184295,-0.51012945,0.004136029,0.010145592,-0.059302334
-0.3051789,-0.20375991,-0.2960189,-0.13750446,-0.5860012,0.1943389,3.1747806,-0.22789563,-0.27323446,-0.32044882
0.073858306,0.07582188,3.1532683,-0.9581676,-0.43582207,0.16778833,-0.7977635,-0.25983563,-0.33718497,-0.4842033
-0.1935711,-0.24271339,-0.41292012,-0.39827532,1.8739092,-0.3283139,-0.29325432,-0.27804974,-0.33488023,-0.6705846
0.108535856,3.4477234,0.24181601,-0.14215411,-0.18470533,-0.8844803,-0.2988749,-0.29984543,-0.37576324,-0.7235794
-0.20060804,-0.40253073,0.1375321,-0.26254785,-0.19829418,-0.3140244,-0.14521712,-0.22213316,-0.22002499,-0.51138526
-0.04655099,0.20838186,0.032944586,0.105116576,-0.6581427,0.2035877,3.8786654,-0.23111415,-0.2622247,-0.35238037
-0.4176097,-0.17808619,-0.291458,-0.24618433,-0.0711334,2.2681673,-0.2711333,-0.0055410075,0.23553607,-0.046368703
3.077016,-0.15872486,-0.10493604,-0.19373927,-0.42762902,-0.021008153,-0.59889066,-0.25053975,-0.27398214,-0.30751497
-0.20844403,-0.3498481,-0.24122362,-0.18466249,-0.40595403,-0.6287433,3.8057888,-0.21495421,-0.24610561,-0.27686375
1.1466246,-0.34429747,-0.15636021,-0.64580977,-0.35690328,-0.6882974,0.09292384,-0.13618271,-0.11292794,-0.15598562
-0.92964506,3.1693382,-0.128043,-0.44929695,-0.35064948,-0.13036914,-0.17024231,-0.31498292,-0.3867323,-0.28573275
0.41147998,-0.09100029,-0.16163982,-0.14506052,-0.6221004,-0.23029669,-0.048971355,-0.23602825,-0.22665349,-0.026409158
-0.37392244,-0.11866046,-0.04001508,-0.46186805,-0.36258453,-0.73899,3.6781216,-0.24829765,-0.2726041,-0.29106385
-0.3080169,-0.11612395,-0.70182335,2.8407128,-0.6745763,-0.3432791,-0.3959484,-0.1853897,-0.22815225,-0.3120949
-0.5444956,-0.09113917,-0.3361897,0.48017243,-0.28282768,-0.54382306,-0.54871166,-0.23923019,-0.16106467,0.022659542
0.2806704,-0.25471997,-0.33113486,-0.1704808,-0.32861847,-0.1486442,3.6518626,0.0274118,0.31480584,-0.25764847
0.18546389,-0.41410938,-0.33552313,3.365147,-0.34109855,-0.32214832,0.005624961,-0.2132976,-0.24563669,-0.29910782
0.61588824,-0.6594472,0.29385808,0.15870903,-0.43910867,-0.31402135,-0.46110594,-0.19565634,-0.18743862,-0.050949357
0.12215164,-0.18967514,3.8186696,-0.57055616,-0.3532167,-0.23770715,0.09805394,-0.24928229,-0.3320145,-0.46294
-0.24430506,3.6513755,-0.33056572,-0.3444996,-0.16799684,-0.19378708,-0.43990308,-0.30284864,-0.31776342,-0.34122828
-0.22100368,0.054646254,-0.19289984,-0.47505245,-0.36415693,-1.0030514,0.59835196,-0.2315564,-0.21454602,3.681183
-0.723136,-0.74252933,-0.5351291,-0.026734397,2.6559565,-1.0876994,-0.48447853,-0.29354173,-0.2952463,-0.57221234
0.44279808,-0.3751651,-0.056473617,-0.5170033,3.6484785,0.081747204,-0.351609,-0.2554496,-0.35327482,-0.6906016
-0.13788898,-0.32960624,0.054700047,-0.025837973,-0.68377185,0.284154,0.14752674,-0.22620188,-0.2201539,-0.032089375
-0.090127364,-0.8420853,-0.41325632,3.3852963,-0.3933648,-0.36320502,-0.2915142,-0.14112736,-0.14475654,-0.25919133
0.20943761,-0.11356244,-0.41686758,-0.16587421,-0.24979705,-0.0528349,-0.31028306,-0.14431693,-0.14532351,-0.17651498
-0.28929555,-0.4107632,-0.6526999,-0.3392115,-0.5238652,-0.30277443,0.69600105,-0.18149042,-0.18674564,0.037983354
-0.3491752,-0.2766784,3.672062,-0.7007164,-0.003981471,-0.14912598,-0.6319689,-0.25600076,-0.33827826,-0.37909964
-0.067126594,-0.2798087,-0.400671,-0.11379628,-0.18306118,0.056746915,0.32838288,-0.23736654,-0.22444788,3.9172106
-1.0003628,-0.17135565,3.8356805,-0.12926391,-0.579404,-0.034840643,-0.7604317,-0.27513486,-0.3115273,-0.536006
-0.2981337,-0.25358576,-0.35161382,-0.2157642,-0.10638772,-0.095983855,-0.27577072,-0.23123881,-0.23261476,-0.12898917
-0.6233131,-0.3106913,-0.3966655,-0.18910116,1.5149152,-0.20949472,-0.30406654,-0.14765246,-0.24310096,-0.7808101
0.24535593,-0.7074562,-0.050137177,-0.4183724,3.468516,-0.047118545,-0.37679172,-0.2173209,-0.35782847,-0.6493739
-0.31986812,-0.35442567,-0.37842816,-0.21861443,-0.37815982,-0.15940791,3.8774142,-0.22337739,-0.28325263,-0.30503872
-0.275805,-0.30844575,-0.2349473,-0.44678295,-0.13966437,0.228733,0.25470263,0.10561662,0.40635246,-0.09535664
0.44566315,-0.46745038,-0.3817817,-0.4226647,3.0730977,-0.18708842,-0.32052517,-0.23105898,-0.34623882,-0.5571313
-0.3885694,-0.2504426,-0.080893315,-0.24488094,-0.39588577,-0.260552,0.090260714,4.7488317,4.7873483,-0.20479928
0.5242114,-0.20995252,-0.27753067,-0.35901645,-0.44689074,3.3813362,-0.35226882,-0.18100022,-0.22471991,-0.1858572
0.6371884,-0.3045822,-0.087572105,-0.07614417,-0.2820029,0.5658062,-0.36734042,4.8701277,4.887578,-0.1278325
-0.13865468,-0.9965577,-0.6579466,-0.14086273,3.1894262,-0.42949557,-0.5814575,-0.21152702,-0.3372227,-0.6076281
0.08188088,-0.3651231,-0.06897667,-0.22266567,-0.39311972,-0.48241985,-0.511994,-0.1984953,-0.123987325,-0.17957446
-0.083492555,-0.42657053,-0.35578203,-0.16492572,-0.20847294,-0.23873784,0.08963857,-0.22366264,-0.15357028,-0.3624589
-0.30084616,-0.47869897,-0.19862054,-0.25866196,0.17785591,-0.32236147,-0.1926957,-0.23310891,-0.23642203,-0.17523643
0.11012593,0.07949415,-0.3177163,-0.2840961,-0.46024334,0.41469252,-0.2451,-0.2297497,-0.2048624,-0.23926616
-0.11079223,-0.09298565,-0.19032745,-0.07183021,-0.010835484,-0.43594933,-0.2181235,-0.21803425,-0.21385907,-0.11669861
-0.510455,-0.46461353,-0.077383146,-0.8847584,-0.50558126,-1.5370014,-0.95575356,-0.113821864,-0.087902926,0.18623085
-0.4397226,-0.5510395,0.1076722,2.594346,-0.22296906,-0.4699909,-0.3461274,0.116810575,0.2927434,-0.1589246
3.9150171,-0.18586525,-0.2666042,-0.20443651,-0.1843803,0.09321694,-0.68905807,-0.26547262,-0.3123603,-0.10722836
-0.32768464,-0.5078964,-0.28377828,-0.11326299,0.03937398,-0.5461478,0.1896455,-0.2206659,-0.20274481,-0.21122289
-1.1341485,-0.32043642,0.007816449,-0.987835,3.0145266,-0.28009513,0.15657026,-0.18389569,-0.28700078,-0.6511359
-0.59569734,-0.32850778,-0.3174925,-0.35218406,-0.50921446,-0.23805723,-0.15863867,-0.15509488,-0.14272337,0.16078772
3.282248,-0.21002035,-0.008101239,-0.43146133,-0.05364944,-0.4790528,-0.080064096,-0.25580385,-0.28991774,-0.1932869
0.3912881,0.13306266,-0.0385864,-0.278773,-0.2165249,-0.046418592,-0.3209411,-0.21651804,-0.21422589,0.15658106
0.5905997,-0.66049284,-0.13755491,0.3674492,-0.29192093,3.4051616,0.097702414,-0.2195762,-0.30104616,-0.024839979
3.5669851,-0.6911614,-0.35585055,-0.1821939,-0.29978824,-0.5370841,0.02679538,-0.17029417,-0.14753705,-0.19364078
0.3969041,-0.31100085,-0.61039007,-0.34997845,-0.43003392,-0.11644015,3.9877033,-0.2081089,-0.29754177,-0.29131564
3.2735476,-0.25360554,-0.36762634,0.33569974,-0.3397701,-0.35456508,0.10015397,-0.05960813,-0.108552724,-0.11093978
-0.13717107,-0.18270716,-0.50272006,-0.39108884,-0.53988,-0.7458262,3.5140505,-0.23897655,-0.27585164,-0.24717692
-0.34901428,-0.09380078,-0.19781487,-0.3813109,0.060995266,-0.34582686,-0.3448371,-0.2558377,-0.20615368,-0.07976472
0.16915166,-0.91024196,-0.48091057,-0.18334502,2.9586515,-0.11022275,-0.8988255,-0.19196953,-0.35835865,-0.62801
-0.6100982,2.7934551,-0.9880512,-0.3275711,-0.2869758,-0.45887777,-0.44505066,-0.25883016,-0.33727786,-0.71994674
-0.18462548,-0.34979942,-0.15835094,-0.345946,0.15556177,-0.17223448,-0.3608009,-0.21014,-0.2255683,-0.07875827
3.8127708,-0.4274053,-0.15424475,-0.2675879,-0.16476296,-0.22558837,-0.49582762,-0.11037132,-0.12893428,-0.14000691
-0.5909886,-0.38596046,-0.12888987,-0.4584933,0.9286504,-0.7434517,-0.30310333,5.43444,5.3284097,-0.11700001
